run	channel	sample	time	fluorescence	category
Run B	HEX	S9	132	673	S9
Run B	HEX	S9	133	673	S9
Run B	HEX	S9	134	674	S9
Run B	HEX	S9	135	675	S9
Run B	HEX	S9	136	675	S9
Run B	HEX	S9	137	676	S9
Run B	HEX	S9	138	677	S9
Run B	HEX	S9	139	678	S9
Run B	HEX	S9	140	678	S9
Run B	HEX	S9	141	679	S9
Run B	HEX	S9	142	680	S9
Run B	HEX	S9	143	680	S9
Run B	HEX	S9	144	681	S9
Run B	HEX	S9	145	682	S9
Run B	HEX	S9	146	682	S9
Run B	HEX	S9	147	683	S9
Run B	HEX	S9	148	684	S9
Run B	HEX	S9	149	684	S9
Run B	HEX	S9	150	685	S9
Run B	FAM	S10	1	423	S10
Run B	FAM	S10	2	413	S10
Run B	FAM	S10	3	409	S10
Run B	FAM	S10	4	407	S10
Run B	FAM	S10	5	407	S10
Run B	FAM	S10	6	408	S10
Run B	FAM	S10	7	410	S10
Run B	FAM	S10	8	411	S10
Run B	FAM	S10	9	413	S10
Run B	FAM	S10	10	415	S10
Run B	FAM	S10	11	416	S10
Run B	FAM	S10	12	417	S10
Run B	FAM	S10	13	418	S10
Run B	FAM	S10	14	419	S10
Run B	FAM	S10	15	420	S10
Run B	FAM	S10	16	420	S10
Run B	FAM	S10	17	421	S10
Run B	FAM	S10	18	421	S10
Run B	FAM	S10	19	422	S10
Run B	FAM	S10	20	422	S10
Run B	FAM	S10	21	422	S10
Run B	FAM	S10	22	423	S10
Run B	FAM	S10	23	423	S10
Run B	FAM	S10	24	423	S10
Run B	FAM	S10	25	423	S10
Run B	FAM	S10	26	424	S10
Run B	FAM	S10	27	424	S10
Run B	FAM	S10	28	424	S10
Run B	FAM	S10	29	424	S10
Run B	FAM	S10	30	424	S10
Run B	FAM	S10	31	424	S10
Run B	FAM	S10	32	424	S10
Run B	FAM	S10	33	424	S10
Run B	FAM	S10	34	425	S10
Run B	FAM	S10	35	425	S10
Run B	FAM	S10	36	425	S10
Run B	FAM	S10	37	425	S10
Run B	FAM	S10	38	425	S10
Run B	FAM	S10	39	425	S10
Run B	FAM	S10	40	426	S10
Run B	FAM	S10	41	426	S10
Run B	FAM	S10	42	426	S10
Run B	FAM	S10	43	426	S10
Run B	FAM	S10	44	427	S10
Run B	FAM	S10	45	427	S10
Run B	FAM	S10	46	427	S10
Run B	FAM	S10	47	428	S10
Run B	FAM	S10	48	428	S10
Run B	FAM	S10	49	428	S10
Run B	FAM	S10	50	429	S10
Run B	FAM	S10	51	429	S10
Run B	FAM	S10	52	429	S10
Run B	FAM	S10	53	429	S10
Run B	FAM	S10	54	430	S10
Run B	FAM	S10	55	430	S10
Run B	FAM	S10	56	432	S10
Run B	FAM	S10	57	432	S10
Run B	FAM	S10	58	432	S10
Run B	FAM	S10	59	433	S10
Run B	FAM	S10	60	433	S10
Run B	FAM	S10	61	434	S10
Run B	FAM	S10	62	434	S10
Run B	FAM	S10	63	434	S10
Run B	FAM	S10	64	435	S10
Run B	FAM	S10	65	435	S10
Run B	FAM	S10	66	435	S10
Run B	FAM	S10	67	436	S10
Run B	FAM	S10	68	436	S10
Run B	FAM	S10	69	437	S10
Run B	FAM	S10	70	437	S10
Run B	FAM	S10	71	437	S10
Run B	FAM	S10	72	438	S10
Run B	FAM	S10	73	438	S10
Run B	FAM	S10	74	438	S10
Run B	FAM	S10	75	439	S10
Run B	FAM	S10	76	439	S10
Run B	FAM	S10	77	439	S10
Run B	FAM	S10	78	440	S10
Run B	FAM	S10	79	440	S10
Run B	FAM	S10	80	441	S10
Run B	FAM	S10	81	441	S10
Run B	FAM	S10	82	441	S10
Run B	FAM	S10	83	442	S10
Run B	FAM	S10	84	442	S10
Run B	FAM	S10	85	443	S10
Run B	FAM	S10	86	443	S10
Run B	FAM	S10	87	444	S10
Run B	FAM	S10	88	444	S10
Run B	FAM	S10	89	445	S10
Run B	FAM	S10	90	445	S10
Run B	FAM	S10	91	445	S10
Run B	FAM	S10	92	446	S10
Run B	FAM	S10	93	446	S10
Run B	FAM	S10	94	447	S10
Run B	FAM	S10	95	447	S10
Run B	FAM	S10	96	448	S10
Run B	FAM	S10	97	448	S10
Run B	FAM	S10	98	449	S10
Run B	FAM	S10	99	449	S10
Run B	FAM	S10	100	450	S10
Run B	FAM	S10	101	450	S10
Run B	FAM	S10	102	451	S10
Run B	FAM	S10	103	451	S10
Run B	FAM	S10	104	452	S10
Run B	FAM	S10	105	452	S10
Run B	FAM	S10	106	453	S10
Run B	FAM	S10	107	453	S10
Run B	FAM	S10	108	454	S10
Run B	FAM	S10	109	454	S10
Run B	FAM	S10	110	455	S10
Run B	FAM	S10	111	455	S10
Run B	FAM	S10	112	456	S10
Run B	FAM	S10	113	456	S10
Run B	FAM	S10	114	457	S10
Run B	FAM	S10	115	457	S10
Run B	FAM	S10	116	458	S10
Run B	FAM	S10	117	458	S10
Run B	FAM	S10	118	459	S10
Run B	FAM	S10	119	459	S10
Run B	FAM	S10	120	460	S10
Run B	FAM	S10	121	460	S10
Run B	FAM	S10	122	461	S10
Run B	FAM	S10	123	461	S10
Run B	FAM	S10	124	462	S10
Run B	FAM	S10	125	462	S10
Run B	FAM	S10	126	463	S10
Run B	FAM	S10	127	463	S10
Run B	FAM	S10	128	464	S10
Run B	FAM	S10	129	465	S10
Run B	FAM	S10	130	465	S10
Run B	FAM	S10	131	466	S10
Run B	FAM	S10	132	466	S10
Run B	FAM	S10	133	468	S10
Run B	FAM	S10	134	468	S10
Run B	FAM	S10	135	469	S10
Run B	FAM	S10	136	469	S10
Run B	FAM	S10	137	470	S10
Run B	FAM	S10	138	471	S10
Run B	FAM	S10	139	471	S10
Run B	FAM	S10	140	472	S10
Run B	FAM	S10	141	472	S10
Run B	FAM	S10	142	473	S10
Run B	FAM	S10	143	473	S10
Run B	FAM	S10	144	474	S10
Run B	FAM	S10	145	475	S10
Run B	FAM	S10	146	475	S10
Run B	FAM	S10	147	476	S10
Run B	FAM	S10	148	476	S10
Run B	FAM	S10	149	477	S10
Run B	FAM	S10	150	478	S10
Run B	HEX	S10	1	757	S10
Run B	HEX	S10	2	891	S10
Run B	HEX	S10	3	1136	S10
Run B	HEX	S10	4	1484	S10
Run B	HEX	S10	5	1908	S10
Run B	HEX	S10	6	2376	S10
Run B	HEX	S10	7	2858	S10
Run B	HEX	S10	8	3325	S10
Run B	HEX	S10	9	3756	S10
Run B	HEX	S10	10	4141	S10
Run B	HEX	S10	11	4473	S10
Run B	HEX	S10	12	4756	S10
Run B	HEX	S10	13	4853	S10
Run B	HEX	S10	14	4854	S10
Run B	HEX	S10	15	4854	S10
Run B	HEX	S10	16	4854	S10
Run B	HEX	S10	17	4854	S10
Run B	HEX	S10	18	4854	S10
Run B	HEX	S10	19	4854	S10
Run B	HEX	S10	20	4854	S10
Run B	HEX	S10	21	4853	S10
Run B	HEX	S10	22	4854	S10
Run B	HEX	S10	23	4853	S10
Run B	HEX	S10	24	4854	S10
Run B	HEX	S10	25	4854	S10
Run B	HEX	S10	26	4854	S10
Run B	HEX	S10	27	4854	S10
Run B	HEX	S10	28	4854	S10
Run B	HEX	S10	29	4853	S10
Run B	HEX	S10	30	4853	S10
Run B	HEX	S10	31	4854	S10
Run B	HEX	S10	32	4853	S10
Run B	HEX	S10	33	4853	S10
Run B	HEX	S10	34	4854	S10
Run B	HEX	S10	35	4853	S10
Run B	HEX	S10	36	4853	S10
Run B	HEX	S10	37	4854	S10
Run B	HEX	S10	38	4853	S10
Run B	HEX	S10	39	4853	S10
Run B	HEX	S10	40	4853	S10
Run B	HEX	S10	41	4853	S10
Run B	HEX	S10	42	4853	S10
Run B	HEX	S10	43	4853	S10
Run B	HEX	S10	44	4853	S10
Run B	HEX	S10	45	4853	S10
Run B	HEX	S10	46	4853	S10
Run B	HEX	S10	47	4853	S10
Run B	HEX	S10	48	4853	S10
Run B	HEX	S10	49	4854	S10
Run B	HEX	S10	50	4853	S10
Run B	HEX	S10	51	4853	S10
Run B	HEX	S10	52	4854	S10
Run B	HEX	S10	53	4854	S10
Run B	HEX	S10	54	4853	S10
Run B	HEX	S10	55	4853	S10
Run B	HEX	S10	56	4854	S10
Run B	HEX	S10	57	4854	S10
Run B	HEX	S10	58	4853	S10
Run B	HEX	S10	59	4854	S10
Run B	HEX	S10	60	4853	S10
Run B	HEX	S10	61	4853	S10
Run B	HEX	S10	62	4853	S10
Run B	HEX	S10	63	4853	S10
Run B	HEX	S10	64	4853	S10
Run B	HEX	S10	65	4853	S10
Run B	HEX	S10	66	4853	S10
Run B	HEX	S10	67	4853	S10
Run B	HEX	S10	68	4853	S10
Run B	HEX	S10	69	4853	S10
Run B	HEX	S10	70	4854	S10
Run B	HEX	S10	71	4854	S10
Run B	HEX	S10	72	4854	S10
Run B	HEX	S10	73	4853	S10
Run B	HEX	S10	74	4854	S10
Run B	HEX	S10	75	4853	S10
Run B	HEX	S10	76	4854	S10
Run B	HEX	S10	77	4854	S10
Run B	HEX	S10	78	4854	S10
Run B	HEX	S10	79	4853	S10
Run B	HEX	S10	80	4853	S10
Run B	HEX	S10	81	4854	S10
Run B	HEX	S10	82	4854	S10
Run B	HEX	S10	83	4854	S10
Run B	HEX	S10	84	4854	S10
Run B	HEX	S10	85	4854	S10
Run B	HEX	S10	86	4854	S10
Run B	HEX	S10	87	4854	S10
Run B	HEX	S10	88	4854	S10
Run B	HEX	S10	89	4854	S10
Run B	HEX	S10	90	4854	S10
Run B	HEX	S10	91	4854	S10
Run B	HEX	S10	92	4854	S10
Run B	HEX	S10	93	4854	S10
Run B	HEX	S10	94	4854	S10
Run B	HEX	S10	95	4854	S10
Run B	HEX	S10	96	4854	S10
Run B	HEX	S10	97	4854	S10
Run B	HEX	S10	98	4854	S10
Run B	HEX	S10	99	4854	S10
Run B	HEX	S10	100	4854	S10
Run B	HEX	S10	101	4854	S10
Run B	HEX	S10	102	4854	S10
Run B	HEX	S10	103	4854	S10
Run B	HEX	S10	104	4854	S10
Run B	HEX	S10	105	4854	S10
Run B	HEX	S10	106	4854	S10
Run B	HEX	S10	107	4854	S10
Run B	HEX	S10	108	4854	S10
Run B	HEX	S10	109	4854	S10
Run B	HEX	S10	110	4854	S10
Run B	HEX	S10	111	4854	S10
Run B	HEX	S10	112	4854	S10
Run B	HEX	S10	113	4854	S10
Run B	HEX	S10	114	4854	S10
Run B	HEX	S10	115	4854	S10
Run B	HEX	S10	116	4854	S10
Run B	HEX	S10	117	4854	S10
Run B	HEX	S10	118	4854	S10
Run B	HEX	S10	119	4854	S10
Run B	HEX	S10	120	4854	S10
Run B	HEX	S10	121	4854	S10
Run B	HEX	S10	122	4854	S10
Run B	HEX	S10	123	4854	S10
Run B	HEX	S10	124	4854	S10
Run B	HEX	S10	125	4854	S10
Run B	HEX	S10	126	4854	S10
Run B	HEX	S10	127	4854	S10
Run B	HEX	S10	128	4854	S10
Run B	HEX	S10	129	4854	S10
Run B	HEX	S10	130	4854	S10
Run B	HEX	S10	131	4854	S10
Run B	HEX	S10	132	4854	S10
Run B	HEX	S10	133	4854	S10
Run B	HEX	S10	134	4854	S10
Run B	HEX	S10	135	4854	S10
Run B	HEX	S10	136	4854	S10
Run B	HEX	S10	137	4854	S10
Run B	HEX	S10	138	4854	S10
Run B	HEX	S10	139	4854	S10
Run B	HEX	S10	140	4854	S10
Run B	HEX	S10	141	4854	S10
Run B	HEX	S10	142	4854	S10
Run B	HEX	S10	143	4854	S10
Run B	HEX	S10	144	4854	S10
Run B	HEX	S10	145	4854	S10
Run B	HEX	S10	146	4854	S10
Run B	HEX	S10	147	4854	S10
Run B	HEX	S10	148	4854	S10
Run B	HEX	S10	149	4854	S10
Run B	HEX	S10	150	4854	S10
Run B	FAM	S11	1	406	S11
Run B	FAM	S11	2	399	S11
Run B	FAM	S11	3	396	S11
Run B	FAM	S11	4	394	S11
Run B	FAM	S11	5	396	S11
Run B	FAM	S11	6	397	S11
Run B	FAM	S11	7	399	S11
Run B	FAM	S11	8	401	S11
Run B	FAM	S11	9	403	S11
Run B	FAM	S11	10	404	S11
Run B	FAM	S11	11	406	S11
Run B	FAM	S11	12	407	S11
Run B	FAM	S11	13	408	S11
Run B	FAM	S11	14	409	S11
Run B	FAM	S11	15	410	S11
Run B	FAM	S11	16	411	S11
Run B	FAM	S11	17	411	S11
Run B	FAM	S11	18	411	S11
Run B	FAM	S11	19	412	S11
Run B	FAM	S11	20	412	S11
Run B	FAM	S11	21	412	S11
Run B	FAM	S11	22	412	S11
Run B	FAM	S11	23	412	S11
Run B	FAM	S11	24	412	S11
Run B	FAM	S11	25	412	S11
Run B	FAM	S11	26	412	S11
Run B	FAM	S11	27	412	S11
Run B	FAM	S11	28	412	S11
Run B	FAM	S11	29	412	S11
Run B	FAM	S11	30	412	S11
Run B	FAM	S11	31	412	S11
Run B	FAM	S11	32	412	S11
Run B	FAM	S11	33	413	S11
Run B	FAM	S11	34	413	S11
Run B	FAM	S11	35	413	S11
Run B	FAM	S11	36	413	S11
Run B	FAM	S11	37	413	S11
Run B	FAM	S11	38	413	S11
Run B	FAM	S11	39	413	S11
Run B	FAM	S11	40	413	S11
Run B	FAM	S11	41	413	S11
Run B	FAM	S11	42	413	S11
Run B	FAM	S11	43	413	S11
Run B	FAM	S11	44	414	S11
Run B	FAM	S11	45	414	S11
Run B	FAM	S11	46	414	S11
Run B	FAM	S11	47	414	S11
Run B	FAM	S11	48	414	S11
Run B	FAM	S11	49	414	S11
Run B	FAM	S11	50	414	S11
Run B	FAM	S11	51	415	S11
Run B	FAM	S11	52	415	S11
Run B	FAM	S11	53	415	S11
Run B	FAM	S11	54	415	S11
Run B	FAM	S11	55	415	S11
Run B	FAM	S11	56	415	S11
Run B	FAM	S11	57	416	S11
Run B	FAM	S11	58	416	S11
Run B	FAM	S11	59	416	S11
Run B	FAM	S11	60	416	S11
Run B	FAM	S11	61	416	S11
Run B	FAM	S11	62	417	S11
Run B	FAM	S11	63	417	S11
Run B	FAM	S11	64	417	S11
Run B	FAM	S11	65	417	S11
Run B	FAM	S11	66	418	S11
Run B	FAM	S11	67	418	S11
Run B	FAM	S11	68	418	S11
Run B	FAM	S11	69	418	S11
Run B	FAM	S11	70	419	S11
Run B	FAM	S11	71	419	S11
Run B	FAM	S11	72	419	S11
Run B	FAM	S11	73	420	S11
Run B	FAM	S11	74	420	S11
Run B	FAM	S11	75	420	S11
Run B	FAM	S11	76	420	S11
Run B	FAM	S11	77	421	S11
Run B	FAM	S11	78	421	S11
Run B	FAM	S11	79	421	S11
Run B	FAM	S11	80	422	S11
Run B	FAM	S11	81	422	S11
Run B	FAM	S11	82	422	S11
Run B	FAM	S11	83	422	S11
Run B	FAM	S11	84	423	S11
Run B	FAM	S11	85	423	S11
Run B	FAM	S11	86	423	S11
Run B	FAM	S11	87	424	S11
Run B	FAM	S11	88	424	S11
Run B	FAM	S11	89	424	S11
Run B	FAM	S11	90	425	S11
Run B	FAM	S11	91	425	S11
Run B	FAM	S11	92	425	S11
Run B	FAM	S11	93	426	S11
Run B	FAM	S11	94	426	S11
Run B	FAM	S11	95	426	S11
Run B	FAM	S11	96	427	S11
Run B	FAM	S11	97	427	S11
Run B	FAM	S11	98	427	S11
Run B	FAM	S11	99	428	S11
Run B	FAM	S11	100	428	S11
Run B	FAM	S11	101	428	S11
Run B	FAM	S11	102	429	S11
Run B	FAM	S11	103	429	S11
Run B	FAM	S11	104	429	S11
Run B	FAM	S11	105	430	S11
Run B	FAM	S11	106	430	S11
Run B	FAM	S11	107	432	S11
Run B	FAM	S11	108	432	S11
Run B	FAM	S11	109	432	S11
Run B	FAM	S11	110	432	S11
Run B	FAM	S11	111	433	S11
Run B	FAM	S11	112	433	S11
Run B	FAM	S11	113	434	S11
Run B	FAM	S11	114	434	S11
Run B	FAM	S11	115	434	S11
Run B	FAM	S11	116	435	S11
Run B	FAM	S11	117	435	S11
Run B	FAM	S11	118	436	S11
Run B	FAM	S11	119	436	S11
Run B	FAM	S11	120	436	S11
Run B	FAM	S11	121	437	S11
Run B	FAM	S11	122	437	S11
Run B	FAM	S11	123	437	S11
Run B	FAM	S11	124	438	S11
Run B	FAM	S11	125	438	S11
Run B	FAM	S11	126	439	S11
Run B	FAM	S11	127	439	S11
Run B	FAM	S11	128	439	S11
Run B	FAM	S11	129	440	S11
Run B	FAM	S11	130	440	S11
Run B	FAM	S11	131	440	S11
Run B	FAM	S11	132	441	S11
Run B	FAM	S11	133	441	S11
Run B	FAM	S11	134	442	S11
Run B	FAM	S11	135	442	S11
Run B	FAM	S11	136	442	S11
Run B	FAM	S11	137	443	S11
Run B	FAM	S11	138	443	S11
Run B	FAM	S11	139	444	S11
Run B	FAM	S11	140	444	S11
Run B	FAM	S11	141	444	S11
Run B	FAM	S11	142	445	S11
Run B	FAM	S11	143	445	S11
Run B	FAM	S11	144	446	S11
Run B	FAM	S11	145	446	S11
Run B	FAM	S11	146	446	S11
Run B	FAM	S11	147	447	S11
Run B	FAM	S11	148	447	S11
Run B	FAM	S11	149	448	S11
Run B	FAM	S11	150	448	S11
Run B	HEX	S11	1	650	S11
Run B	HEX	S11	2	731	S11
Run B	HEX	S11	3	907	S11
Run B	HEX	S11	4	1180	S11
Run B	HEX	S11	5	1523	S11
Run B	HEX	S11	6	1920	S11
Run B	HEX	S11	7	2347	S11
Run B	HEX	S11	8	2786	S11
Run B	HEX	S11	9	3214	S11
Run B	HEX	S11	10	3616	S11
Run B	HEX	S11	11	3985	S11
Run B	HEX	S11	12	4312	S11
Run B	HEX	S11	13	4598	S11
Run B	HEX	S11	14	4842	S11
Run B	HEX	S11	15	4854	S11
Run B	HEX	S11	16	4854	S11
Run B	HEX	S11	17	4854	S11
Run B	HEX	S11	18	4854	S11
Run B	HEX	S11	19	4854	S11
Run B	HEX	S11	20	4854	S11
Run B	HEX	S11	21	4854	S11
Run B	HEX	S11	22	4854	S11
Run B	HEX	S11	23	4854	S11
Run B	HEX	S11	24	4854	S11
Run B	HEX	S11	25	4854	S11
Run B	HEX	S11	26	4854	S11
Run B	HEX	S11	27	4854	S11
Run B	HEX	S11	28	4854	S11
Run B	HEX	S11	29	4854	S11
Run B	HEX	S11	30	4854	S11
Run B	HEX	S11	31	4854	S11
Run B	HEX	S11	32	4854	S11
Run B	HEX	S11	33	4854	S11
Run B	HEX	S11	34	4854	S11
Run B	HEX	S11	35	4854	S11
Run B	HEX	S11	36	4854	S11
Run B	HEX	S11	37	4854	S11
Run B	HEX	S11	38	4854	S11
Run B	HEX	S11	39	4854	S11
Run B	HEX	S11	40	4854	S11
Run B	HEX	S11	41	4854	S11
Run B	HEX	S11	42	4854	S11
Run B	HEX	S11	43	4854	S11
Run B	HEX	S11	44	4854	S11
Run B	HEX	S11	45	4854	S11
Run B	HEX	S11	46	4854	S11
Run B	HEX	S11	47	4854	S11
Run B	HEX	S11	48	4854	S11
Run B	HEX	S11	49	4854	S11
Run B	HEX	S11	50	4854	S11
Run B	HEX	S11	51	4854	S11
Run B	HEX	S11	52	4854	S11
Run B	HEX	S11	53	4854	S11
Run B	HEX	S11	54	4854	S11
Run B	HEX	S11	55	4854	S11
Run B	HEX	S11	56	4854	S11
Run B	HEX	S11	57	4854	S11
Run B	HEX	S11	58	4854	S11
Run B	HEX	S11	59	4854	S11
Run B	HEX	S11	60	4854	S11
Run B	HEX	S11	61	4854	S11
Run B	HEX	S11	62	4854	S11
Run B	HEX	S11	63	4854	S11
Run B	HEX	S11	64	4854	S11
Run B	HEX	S11	65	4854	S11
Run B	HEX	S11	66	4854	S11
Run B	HEX	S11	67	4854	S11
Run B	HEX	S11	68	4854	S11
Run B	HEX	S11	69	4854	S11
Run B	HEX	S11	70	4854	S11
Run B	HEX	S11	71	4854	S11
Run B	HEX	S11	72	4854	S11
Run B	HEX	S11	73	4854	S11
Run B	HEX	S11	74	4854	S11
Run B	HEX	S11	75	4854	S11
Run B	HEX	S11	76	4854	S11
Run B	HEX	S11	77	4854	S11
Run B	HEX	S11	78	4854	S11
Run B	HEX	S11	79	4854	S11
Run B	HEX	S11	80	4854	S11
Run B	HEX	S11	81	4854	S11
Run B	HEX	S11	82	4854	S11
Run B	HEX	S11	83	4854	S11
Run B	HEX	S11	84	4854	S11
Run B	HEX	S11	85	4854	S11
Run B	HEX	S11	86	4854	S11
Run B	HEX	S11	87	4854	S11
Run B	HEX	S11	88	4854	S11
Run B	HEX	S11	89	4854	S11
Run B	HEX	S11	90	4854	S11
Run B	HEX	S11	91	4854	S11
Run B	HEX	S11	92	4854	S11
Run B	HEX	S11	93	4854	S11
Run B	HEX	S11	94	4854	S11
Run B	HEX	S11	95	4854	S11
Run B	HEX	S11	96	4854	S11
Run B	HEX	S11	97	4854	S11
Run B	HEX	S11	98	4854	S11
Run B	HEX	S11	99	4854	S11
Run B	HEX	S11	100	4854	S11
Run B	HEX	S11	101	4854	S11
Run B	HEX	S11	102	4854	S11
Run B	HEX	S11	103	4854	S11
Run B	HEX	S11	104	4854	S11
Run B	HEX	S11	105	4854	S11
Run B	HEX	S11	106	4854	S11
Run B	HEX	S11	107	4854	S11
Run B	HEX	S11	108	4854	S11
Run B	HEX	S11	109	4854	S11
Run B	HEX	S11	110	4854	S11
Run B	HEX	S11	111	4854	S11
Run B	HEX	S11	112	4854	S11
Run B	HEX	S11	113	4854	S11
Run B	HEX	S11	114	4854	S11
Run B	HEX	S11	115	4854	S11
Run B	HEX	S11	116	4854	S11
Run B	HEX	S11	117	4854	S11
Run B	HEX	S11	118	4854	S11
Run B	HEX	S11	119	4854	S11
Run B	HEX	S11	120	4854	S11
Run B	HEX	S11	121	4854	S11
Run B	HEX	S11	122	4854	S11
Run B	HEX	S11	123	4854	S11
Run B	HEX	S11	124	4854	S11
Run B	HEX	S11	125	4854	S11
Run B	HEX	S11	126	4854	S11
Run B	HEX	S11	127	4854	S11
Run B	HEX	S11	128	4854	S11
Run B	HEX	S11	129	4854	S11
Run B	HEX	S11	130	4854	S11
Run B	HEX	S11	131	4854	S11
Run B	HEX	S11	132	4854	S11
Run B	HEX	S11	133	4854	S11
Run B	HEX	S11	134	4854	S11
Run B	HEX	S11	135	4854	S11
Run B	HEX	S11	136	4854	S11
Run B	HEX	S11	137	4854	S11
Run B	HEX	S11	138	4854	S11
Run B	HEX	S11	139	4854	S11
Run B	HEX	S11	140	4854	S11
Run B	HEX	S11	141	4854	S11
Run B	HEX	S11	142	4854	S11
Run B	HEX	S11	143	4854	S11
Run B	HEX	S11	144	4854	S11
Run B	HEX	S11	145	4854	S11
Run B	HEX	S11	146	4854	S11
Run B	HEX	S11	147	4854	S11
Run B	HEX	S11	148	4854	S11
Run B	HEX	S11	149	4854	S11
Run B	HEX	S11	150	4854	S11
Run B	FAM	S12	1	393	S12
Run B	FAM	S12	2	389	S12
Run B	FAM	S12	3	390	S12
Run B	FAM	S12	4	395	S12
Run B	FAM	S12	5	403	S12
Run B	FAM	S12	6	414	S12
Run B	FAM	S12	7	426	S12
Run B	FAM	S12	8	439	S12
Run B	FAM	S12	9	452	S12
Run B	FAM	S12	10	467	S12
Run B	FAM	S12	11	481	S12
Run B	FAM	S12	12	496	S12
Run B	FAM	S12	13	510	S12
Run B	FAM	S12	14	525	S12
Run B	FAM	S12	15	540	S12
Run B	FAM	S12	16	554	S12
Run B	FAM	S12	17	569	S12
Run B	FAM	S12	18	584	S12
Run B	FAM	S12	19	599	S12
Run B	FAM	S12	20	614	S12
Run B	FAM	S12	21	629	S12
Run B	FAM	S12	22	644	S12
Run B	FAM	S12	23	659	S12
Run B	FAM	S12	24	674	S12
Run B	FAM	S12	25	689	S12
Run B	FAM	S12	26	704	S12
Run B	FAM	S12	27	719	S12
Run B	FAM	S12	28	734	S12
Run B	FAM	S12	29	750	S12
Run B	FAM	S12	30	765	S12
Run B	FAM	S12	31	780	S12
Run B	FAM	S12	32	795	S12
Run B	FAM	S12	33	810	S12
Run B	FAM	S12	34	826	S12
Run B	FAM	S12	35	841	S12
Run B	FAM	S12	36	856	S12
Run B	FAM	S12	37	871	S12
Run B	FAM	S12	38	886	S12
Run B	FAM	S12	39	902	S12
Run B	FAM	S12	40	917	S12
Run B	FAM	S12	41	932	S12
Run B	FAM	S12	42	947	S12
Run B	FAM	S12	43	962	S12
Run B	FAM	S12	44	977	S12
Run B	FAM	S12	45	992	S12
Run B	FAM	S12	46	1007	S12
Run B	FAM	S12	47	1022	S12
Run B	FAM	S12	48	1037	S12
Run B	FAM	S12	49	1052	S12
Run B	FAM	S12	50	1067	S12
Run B	FAM	S12	51	1082	S12
Run B	FAM	S12	52	1096	S12
Run B	FAM	S12	53	1111	S12
Run B	FAM	S12	54	1126	S12
Run B	FAM	S12	55	1140	S12
Run B	FAM	S12	56	1155	S12
Run B	FAM	S12	57	1170	S12
Run B	FAM	S12	58	1185	S12
Run B	FAM	S12	59	1199	S12
Run B	FAM	S12	60	1214	S12
Run B	FAM	S12	61	1228	S12
Run B	FAM	S12	62	1243	S12
Run B	FAM	S12	63	1257	S12
Run B	FAM	S12	64	1272	S12
Run B	FAM	S12	65	1286	S12
Run B	FAM	S12	66	1300	S12
Run B	FAM	S12	67	1315	S12
Run B	FAM	S12	68	1329	S12
Run B	FAM	S12	69	1343	S12
Run B	FAM	S12	70	1357	S12
Run B	FAM	S12	71	1371	S12
Run B	FAM	S12	72	1386	S12
Run B	FAM	S12	73	1400	S12
Run B	FAM	S12	74	1414	S12
Run B	FAM	S12	75	1428	S12
Run B	FAM	S12	76	1442	S12
Run B	FAM	S12	77	1456	S12
Run B	FAM	S12	78	1470	S12
Run B	FAM	S12	79	1484	S12
Run B	FAM	S12	80	1498	S12
Run B	FAM	S12	81	1512	S12
Run B	FAM	S12	82	1525	S12
Run B	FAM	S12	83	1539	S12
Run B	FAM	S12	84	1553	S12
Run B	FAM	S12	85	1566	S12
Run B	FAM	S12	86	1580	S12
Run B	FAM	S12	87	1594	S12
Run B	FAM	S12	88	1607	S12
Run B	FAM	S12	89	1621	S12
Run B	FAM	S12	90	1634	S12
Run B	FAM	S12	91	1648	S12
Run B	FAM	S12	92	1661	S12
Run B	FAM	S12	93	1674	S12
Run B	FAM	S12	94	1688	S12
Run B	FAM	S12	95	1702	S12
Run B	FAM	S12	96	1715	S12
Run B	FAM	S12	97	1728	S12
Run B	FAM	S12	98	1741	S12
Run B	FAM	S12	99	1755	S12
Run B	FAM	S12	100	1767	S12
Run B	FAM	S12	101	1781	S12
Run B	FAM	S12	102	1794	S12
Run B	FAM	S12	103	1807	S12
Run B	FAM	S12	104	1820	S12
Run B	FAM	S12	105	1833	S12
Run B	FAM	S12	106	1846	S12
Run B	FAM	S12	107	1859	S12
Run B	FAM	S12	108	1872	S12
Run B	FAM	S12	109	1885	S12
Run B	FAM	S12	110	1898	S12
Run B	FAM	S12	111	1911	S12
Run B	FAM	S12	112	1924	S12
Run B	FAM	S12	113	1936	S12
Run B	FAM	S12	114	1949	S12
Run B	FAM	S12	115	1962	S12
Run B	FAM	S12	116	1975	S12
Run B	FAM	S12	117	1987	S12
Run B	FAM	S12	118	2000	S12
Run B	FAM	S12	119	2013	S12
Run B	FAM	S12	120	2025	S12
Run B	FAM	S12	121	2038	S12
Run B	FAM	S12	122	2050	S12
Run B	FAM	S12	123	2063	S12
Run B	FAM	S12	124	2075	S12
Run B	FAM	S12	125	2088	S12
Run B	FAM	S12	126	2100	S12
Run B	FAM	S12	127	2112	S12
Run B	FAM	S12	128	2124	S12
Run B	FAM	S12	129	2137	S12
Run B	FAM	S12	130	2149	S12
Run B	FAM	S12	131	2161	S12
Run B	FAM	S12	132	2174	S12
Run B	FAM	S12	133	2186	S12
Run B	FAM	S12	134	2198	S12
Run B	FAM	S12	135	2210	S12
Run B	FAM	S12	136	2222	S12
